3629681.612065995	3629442.359525126	3629442.3593329457	3629442.3593315515	3629442.4191628443	3629442.440550822	3656258.812281286	3629442.3593462235	3629442.7991623036	3629442.359363991	3629442.359382687	3629443.219710113	3629445.502944501	3629442.3594471514	3633564.3684837404	3629442.6159569365
3629442.359527002	160.8821114587069	160.92527578659002	160.8821114587069	679.4352522830229	786.0931691131027	442014.3541467037	161.31198744162106	1646.6657436221292	161.60803649951902	162.42630358966983	2504.5193168729916	4780.114755863861	166.43292224785858	172955.6420229402	37221.50726793734
3629442.359332946	160.92527578659002	3.229015325870337	3.2290153258703373	659.0288134017928	767.908129614507	442014.3240719443	10.750472738746211	1640.4672670524028	14.29027682476858	19.530128234020772	2499.07957018015	4776.939922212625	29.152453271037025	172977.6961969478	37104.15987085
3629442.359331547	160.8821114587069	3.229015325870337	23393016805336887e-29	659.0209028200892	767.8902422076129	442014.32406014734	10.253187600484608	1631.2398134791722	13.402551488877842	19.261343900775934	2499.077484103264	4776.938830871608	28.97307356400544	172990.6738651863	37109.20450958886
3629442.4191628275	679.4352522829689	659.0288134017928	659.0209028200892	659.0209028200892	1011.9605142653672	442014.8153432207	659.1006520042793	1897.34824255621	659.1524563833266	659.3023204290656	2584.5109444353016	4822.18344157944	659.6574788066537	172962.50246562742	36132.168847084744
3629442.440550822	786.0931691131027	767.908129649907	767.8905325361998	1011.9605184342377	767.8902422076129	442014.3245270167	768.0027403601196	1866.1019698527716	768.249163972803	768.1314912348837	2614.4020853199954	4838.241550265324	768.4429509491393	173018.79016137167	37011.63826226585
3656258.812281258	442014.3541467029	442014.3240719443	442014.32406014734	442014.8153432207	442014.3245270167	442014.32406014734	442014.3241789102	442017.5329498367	442014.3242650436	442014.32447981625	442021.3886936022	442040.13598195225	442014.3250097081	474562.8572028417	443542.75903576403
3629442.3593462235	161.31198744162106	10.750472739503785	10.253187600484608	659.1006520042794	768.0027402937194	442014.3241789102	10.253187600484608	1626.3213899675143	16.990353430505618	21.818689811804166	2499.098516700268	4776.949854391966	30.73256371339911	172988.04018870415	37143.133446397034
3629442.7991623036	1646.6655908497016	1640.4679767370628	1631.2393504330876	1897.34824255621	1866.1010791733327	442017.5329498367	1626.3213540616932	1631.2398134791722	1646.5958646179326	1608.5477663345869	2977.356760195881	5100.314771882303	1609.4540275714467	172973.23416559517	37108.265098384836
3629442.359363991	161.60803649951902	14.290271219789958	13.402551536819256	659.1524563833043	768.249163972803	442014.3242650436	16.990353405710103	1646.5958740377855	13.402551488877842	23.540764939998258	2499.1139149503497	4776.9462588184315	31.905991559692715	172962.59896310407	37136.55000574278
3629442.359382687	162.42630519126502	19.530128234020772	19.261343900775937	659.3023204290656	768.131491115911	442014.32447981625	21.81868981180417	1608.5477663342763	23.540764940560788	19.261343900775934	2499.1517102651705	4776.977663047889	34.7913546809022	172967.143817	37117.30207988741
3629443.219710113	2504.5193168729916	2499.07957018015	2499.077484103264	2584.5109444353016	2614.4020854304445	442021.3886936022	2499.098516700268	2977.356760195719	2499.113914950349	2499.1517102651705	2499.077484103264	5391.1532036699555	2499.245428233018	173350.12956032497	36244.83857973441
3629445.502944501	4780.114755863861	4776.939922212625	4776.938830871608	4822.18344157944	4838.24155026533	442040.13598195225	4776.949854391966	5100.314771882303	4776.9462588184315	4776.977663047889	5391.153203669997	4776.938830871608	4777.026693758447	173036.8275678823	37334.267345459855
3629442.3594471514	166.43292224785858	29.152453271037032	28.97307356400544	659.6574788066537	768.4429509491393	442014.3250097081	30.732563713399728	1609.4540702138643	31.905991559692715	34.791354680902195	2499.245428233018	4777.026693758447	28.97307356400544	172980.39673355158	37150.93672816406
3633564.3684837404	172955.7035142548	172977.6961969478	172990.6738651863	172962.50246562742	173019.20007642076	474562.8572028417	172988.14725253475	172973.24064049294	172962.59896310407	172967.143817	173436.72155325508	173036.8275631494	172980.38708319693	172990.6738651863	176747.08679670625
3629442.6159569365	37221.50726793734	37104.15900866709	37109.20450958886	36132.22728941687	37011.638271817494	443542.75903576403	37143.133446397034	37108.265941407226	37136.55000574278	37117.30071258507	36244.83857973441	37334.267339701306	37150.93672816406	176751.6609548856	37109.20450958886
