1	1	1	1	1	1	0.9999999999999999	1	0.9999999999999999	1	1	0.9999999999999999	1	0.9999999999999999	1	1	1	1	1	0.9999999999999999
5.615379093950056	5.769101040346022	5.409367772980922	5.403651641870719	5.374628364274851	5.39112356821739	5.418036096661097	5.408932332727422	5.424819967602578	5.468160273492025	5.443910723291102	6.373237636736524	5.429303351323727	4.985109468550085	5.023622035009962	5.289991128991768	5.162582020218427	4.980476177014067	5.981050710710361	5.470056256515388
