1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1.0089178997978985	1.003545914903196	1.0000000114895888	1.0000000113865182	1.0000000080476321	1.000000009897821	1.0000000052409654	1.0000000078282758	1.0000000082240736	1.0000000043337367	1.0000000081216154	1.0029553360022954	1.0000000059613936	1.0089173749599483	1.0029383309870425	1.0057491539196053	1.0033099394772778	1.0066708843382495	1.0005991709777522	1.0068385552384593
