1	1	1	1	1	1	1	1	0.9999999999999999	1	1	1	1	1	1	0.9999999999999999	1	1	1	1
6.023922482000495	5.976348155906119	7.281517672780906	7.204299103928298	7.180798145343605	7.233435233529119	7.205347014387199	7.33142517608513	7.248199296978757	7.217747456403278	7.136747979028091	5.689410372774764	7.281021451872446	5.778685964307895	6.209633933243583	5.417549303187638	7.658085316030082	6.353202022585006	7.1867962111977635	5.723055115135145
8.591695764263978	8.1482285450945	8.399490466750333	8.307263621965832	8.2781270541669	8.336406372311922	8.304290251926448	8.45742412910574	8.355018939185616	8.332311787882183	8.222189975783296	7.897964250277545	8.408294538255639	8.104317734151055	8.692739025288565	8.654728584052705	9.164982396652285	9.61191183399945	8.803176139104597	8.342818601034702
8.957856436871177	8.433884175110359	8.499116150898258	8.405425924899196	8.375686671291271	8.43381120793921	8.401403285504259	8.557670022198087	8.453119911541535	8.432141502285525	8.318254510066469	8.205267239981097	8.509481764242834	8.423975308051883	9.049112463236272	9.14041743831227	9.293633774058197	10.039848540939735	8.971278384880343	8.689807678513805
