1	1	1	1	1	1	1	1	1	1
0.9999623508262242	0.9999640153099579	0.9999693507079179	0.9999644074283934	0.9999592141118069	0.999964952729068	0.9999620888856425	0.9999594442965336	0.9999564053079334	0.9999623427831681
