12	0.007199814956157321	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.31750661202224595	8257274010621166e-20	2287512859463003e-21	0	0.0005149148402554432	5687352518990143e-20	6250744206351706e-20	0.0001941304037490431	385830292770933e-19	6331252166194524e-20	0.00016179237307838067	0.0009412259704875159	1579356820031287e-20	9429838746209392e-21	0.001060093212639386	0.0004604172714256955	0	0	7310.995357612534	0.7428786119771663	0.015136008164114857	0	13.094550203706353	1.1040650003292796	1.091257716295524	2.7275366144015267	0.6975268684433144	1.4862206346251539	1.6650275402107846	34.80169265018912	0.6085442593566908	0.18446618573530013	32.35040674728704	12.985564729731635	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.01	0.0071998149561573205	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.00719981495615732	0.3175066120222502	8257274010621165e-20	2287512859463434e-21	0	0.0005149148402554433	56873525189901546e-21	6250744206351694e-20	0.00019413040374904327	3858302927709364e-20	6331252166194524e-20	0.0001617923730783807	0.0009412259704875159	157935682003131e-19	942983874620939e-20	0.0010600932126393857	0.0004604172714256958	0	0	7310.995357613854	0.742878611977252	0.015136008164181794	0	13.09455020370834	1.1040650003293402	1.0912577162954356	2.727536614401794	0.697526868443377	1.4862206346253064	1.665027540210791	34.80169265018899	0.6085442593568755	0.1844661857353229	32.35040674729193	12.98556472973332	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028740764791429984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003459151624122997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.02	0.007199814956157321	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.3175066120222546	8257274010621166e-20	2287512859463865e-21	0	0.0005149148402554435	56873525189901655e-21	625074420635168e-19	0.0001941304037490435	38583029277093993e-21	6331252166194524e-20	0.00016179237307838076	0.0009412259704875159	1579356820031333e-20	9429838746209394e-21	0.001060093212639386	0.00046041727142569607	0	0	7310.995357615174	0.7428786119773377	0.01513600816424867	0	13.094550203710327	1.1040650003294008	1.0912577162953474	2.7275366144020614	0.6975268684434395	1.4862206346254587	1.6650275402107975	34.80169265018886	0.6085442593570601	0.18446618573534565	32.35040674729681	12.985564729735005	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005737208914369022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013815807839459071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.03	0.007199814956157322	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.31750661202225894	8257274010621168e-20	22875128594642963e-22	0	0.0005149148402554436	5687352518990178e-20	6250744206351668e-20	0.00019413040374904368	3858302927709434e-20	6331252166194524e-20	0.00016179237307838078	0.0009412259704875159	15793568200313558e-21	9429838746209394e-21	0.001060093212639386	0.00046041727142569645	0	0	7310.9953576164935	0.7428786119774233	0.015136008164315477	0	13.094550203712314	1.1040650003294614	1.0912577162952595	2.7275366144023283	0.6975268684435021	1.4862206346256115	1.6650275402108043	34.801692650188734	0.6085442593572447	0.18446618573536838	32.3504067473017	12.985564729736687	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008589436265297592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031038770660458848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.04	0.007199814956157321	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.31750661202226316	8257274010621166e-20	2287512859464727e-21	0	0.0005149148402554437	56873525189901885e-21	6250744206351655e-20	0.00019413040374904384	3858302927709468e-20	6331252166194524e-20	0.0001617923730783808	0.0009412259704875159	15793568200313788e-21	9429838746209392e-21	0.001060093212639386	0.00046041727142569666	0	0	7310.9953576178095	0.7428786119775086	0.015136008164382217	0	13.094550203714295	1.1040650003295218	1.0912577162951713	2.727536614402595	0.6975268684435645	1.4862206346257631	1.6650275402108108	34.801692650188606	0.6085442593574287	0.18446618573539106	32.35040674730657	12.985564729738368	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001143079749154824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05509684210157284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.05	0.007199814956157321	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.31750661202226754	8257274010621166e-20	22875128594651573e-22	0	0.0005149148402554438	56873525189902e-18	6250744206351642e-20	0.00019413040374904403	38583029277095023e-21	6331252166194524e-20	0.0001617923730783809	0.0009412259704875159	1579356820031402e-20	9429838746209392e-21	0.001060093212639386	0.000460417271425697	0	0	7310.995357619126	0.7428786119775941	0.015136008164448888	0	13.094550203716274	1.1040650003295822	1.0912577162950836	2.7275366144028617	0.6975268684436269	1.4862206346259152	1.6650275402108174	34.80169265018848	0.6085442593576128	0.1844661857354138	32.35040674731144	12.985564729740046	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001426133155274099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08595882417725798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.06	0.007199814956157321	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.31750661202227176	8257274010621166e-20	22875128594655876e-22	0	0.0005149148402554439	5687352518990211e-20	625074420635163e-19	0.0001941304037490442	3858302927709536e-20	6331252166194524e-20	0.00016179237307838092	0.0009412259704875158	1579356820031424e-20	9429838746209392e-21	0.001060093212639386	0.00046041727142569726	0	0	7310.99535762044	0.7428786119776792	0.015136008164515496	0	13.094550203718253	1.1040650003296426	1.0912577162949957	2.7275366144031277	0.6975268684436893	1.4862206346260671	1.6650275402108237	34.80169265018835	0.6085442593577967	0.1844661857354364	32.3504067473163	12.985564729741721	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001708107740849436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1235935189019538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.07	0.007199814956157321	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.3175066120222761	8257274010621166e-20	2287512859466018e-21	0	0.000514914840255444	56873525189902224e-21	6250744206351617e-20	0.00019413040374904438	385830292770957e-19	6331252166194524e-20	0.00016179237307838094	0.0009412259704875159	1579356820031447e-20	9429838746209394e-21	0.001060093212639386	0.0004604172714256976	0	0	7310.995357621754	0.7428786119777645	0.015136008164582033	0	13.094550203720228	1.104065000329703	1.091257716294908	2.7275366144033937	0.6975268684437516	1.4862206346262186	1.66502754021083	34.80169265018823	0.6085442593579804	0.18446618573545903	32.350406747321166	12.985564729743396	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001989007401842838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16796972829011536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.08	0.007199814956157321	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.3175066120222803	8257274010621165e-20	22875128594664478e-22	0	0.0005149148402554441	5687352518990233e-20	6250744206351605e-20	0.00019413040374904457	3858302927709603e-20	6331252166194524e-20	0.00016179237307838097	0.0009412259704875158	15793568200314696e-21	9429838746209392e-21	0.001060093212639386	0.0004604172714256978	0	0	7310.995357623065	0.7428786119778495	0.015136008164648506	0	13.094550203722202	1.1040650003297632	1.0912577162948203	2.727536614403659	0.6975268684438137	1.48622063462637	1.6650275402108368	34.8016926501881	0.6085442593581638	0.18446618573548165	32.35040674732602	12.98556472974507	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022688360342162585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2190562543561939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12.09	0.007199814956157321	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.0071998149561573205	0.3175066120222846	8257274010621166e-20	22875128594668776e-22	0	0.0005149148402554442	56873525189902454e-21	6250744206351592e-20	0.00019413040374904476	38583029277096386e-21	6331252166194524e-20	0.00016179237307838103	0.0009412259704875159	15793568200314923e-21	9429838746209394e-21	0.001060093212639386	0.0004604172714256981	0	0	7310.995357624376	0.7428786119779346	0.015136008164714911	0	13.094550203724172	1.1040650003298234	1.091257716294733	2.7275366144039244	0.697526868443876	1.4862206346265219	1.6650275402108432	34.80169265018797	0.6085442593583471	0.18446618573550425	32.350406747330865	12.985564729746743	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025475975339316484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2768218991146397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
